Date,Amount,Category,Description,Department,Urgency,Complexity,AutoApprove,Approver,ApproverName,ApproverPosition,SpendingLimit,RequireReceipt,ComplianceLimit
2023-06-14 13:41:38.739835,140.7,Marketing,Marketing expense on 2023-06-14,Operations,High,Medium,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,1000
2024-02-25 13:41:38.739835,440.39,Wifi,Wifi expense on 2024-02-25,IT,Low,High,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,50
2023-11-22 13:41:38.739835,197.22,Maintenance,Maintenance expense on 2023-11-22,Operations,Medium,High,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,500
2024-03-19 13:41:38.739835,342.75,Meals,Meals expense on 2024-03-19,IT,Medium,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,50
2023-09-29 13:41:38.739835,356.04,Software,Software expense on 2023-09-29,HR,High,Low,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,200
2023-12-04 13:41:38.739835,135.57,Training,Training expense on 2023-12-04,Operations,Low,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,300
2023-09-19 13:41:38.739835,446.42,Office Supplies,Office Supplies expense on 2023-09-19,IT,Medium,Low,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,False,100
2023-09-13 13:41:38.739835,449.44,Training,Training expense on 2023-09-13,HR,Low,High,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,300
2023-09-29 13:41:38.739835,60.74,Training,Training expense on 2023-09-29,IT,Medium,Medium,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,300
2023-08-07 13:41:38.739835,11.49,Meals,Meals expense on 2023-08-07,Operations,Medium,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,50
2024-02-16 13:41:38.739835,199.56,Travel,Travel expense on 2024-02-16,Finance,Low,Medium,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,500
2024-04-16 13:41:38.739835,318.45,Wifi,Wifi expense on 2024-04-16,IT,High,Low,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,50
2023-10-18 13:41:38.739835,329.11,Miscellaneous,Miscellaneous expense on 2023-10-18,HR,Medium,High,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,False,200
2024-03-21 13:41:38.739835,50.54,Miscellaneous,Miscellaneous expense on 2024-03-21,HR,Low,Medium,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,False,200
2023-08-16 13:41:38.739835,288.46,Maintenance,Maintenance expense on 2023-08-16,Operations,High,High,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,500
2024-02-09 13:41:38.739835,170.89,Miscellaneous,Miscellaneous expense on 2024-02-09,Finance,Low,Medium,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,False,200
2023-05-15 13:41:38.739835,303.88,Office Supplies,Office Supplies expense on 2023-05-15,IT,Low,Low,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,False,100
2023-11-01 13:41:38.739835,224.79,Miscellaneous,Miscellaneous expense on 2023-11-01,IT,Medium,Low,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,False,200
2024-04-01 13:41:38.739835,398.81,Meals,Meals expense on 2024-04-01,HR,Low,Low,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,50
2023-10-08 13:41:38.739835,465.77,Software,Software expense on 2023-10-08,HR,Medium,High,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,200
2023-06-06 13:41:38.739835,143.23,Maintenance,Maintenance expense on 2023-06-06,Operations,Low,High,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,500
2024-01-25 13:41:38.739835,236.04,Meals,Meals expense on 2024-01-25,IT,Low,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,50
2023-08-13 13:41:38.739835,499.81,Training,Training expense on 2023-08-13,IT,Medium,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,300
2023-07-23 13:41:38.739835,142.0,Meals,Meals expense on 2023-07-23,IT,Medium,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,50
2023-07-04 13:41:38.739835,442.82,Meals,Meals expense on 2023-07-04,IT,Medium,High,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,50
2023-10-08 13:41:38.739835,463.06,Travel,Travel expense on 2023-10-08,Operations,Medium,High,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,500
2023-12-19 13:41:38.739835,210.65,Office Supplies,Office Supplies expense on 2023-12-19,IT,Medium,Low,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,False,100
2023-10-21 13:41:38.739835,480.4,Travel,Travel expense on 2023-10-21,Operations,Medium,Medium,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,500
2023-05-19 13:41:38.739835,183.43,Wifi,Wifi expense on 2023-05-19,Finance,High,Low,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,50
2023-09-25 13:41:38.739835,453.26,Office Supplies,Office Supplies expense on 2023-09-25,HR,High,High,True,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,False,100
2023-05-23 13:41:38.739835,403.17,Software,Software expense on 2023-05-23,HR,Medium,High,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,200
2023-09-03 13:41:38.739835,348.57,Training,Training expense on 2023-09-03,Operations,High,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,300
2024-01-05 13:41:38.739835,90.89,Training,Training expense on 2024-01-05,Finance,Medium,High,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,300
2023-08-19 13:41:38.739835,236.88,Maintenance,Maintenance expense on 2023-08-19,Finance,Medium,High,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,500
2023-12-13 13:41:38.739835,274.1,Marketing,Marketing expense on 2023-12-13,HR,Medium,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,1000
2023-06-27 13:41:38.739835,420.07,Travel,Travel expense on 2023-06-27,IT,Low,High,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,500
2023-09-02 13:41:38.739835,95.79,Travel,Travel expense on 2023-09-02,Finance,Low,High,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,500
2023-07-30 13:41:38.739835,445.37,Office Supplies,Office Supplies expense on 2023-07-30,Operations,Medium,Low,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,False,100
2023-11-18 13:41:38.739835,339.84,Utilities,Utilities expense on 2023-11-18,IT,Low,Medium,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,False,200
2023-09-29 13:41:38.739835,302.81,Equipment,Equipment expense on 2023-09-29,Finance,High,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,1000
2023-09-26 13:41:38.739835,119.97,Training,Training expense on 2023-09-26,IT,Low,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,300
2023-12-08 13:41:38.739835,301.78,Wifi,Wifi expense on 2023-12-08,HR,High,Medium,True,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,50
2023-09-03 13:41:38.739835,210.02,Maintenance,Maintenance expense on 2023-09-03,Finance,Medium,Medium,True,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,500
2024-04-09 13:41:38.739835,198.52,Maintenance,Maintenance expense on 2024-04-09,Finance,Medium,Medium,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,500
2024-01-21 13:41:38.739835,362.78,Marketing,Marketing expense on 2024-01-21,Finance,Low,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,1000
2023-11-18 13:41:38.739835,312.36,Miscellaneous,Miscellaneous expense on 2023-11-18,Operations,High,Low,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,False,200
2023-06-27 13:41:38.739835,416.94,Wifi,Wifi expense on 2023-06-27,HR,Low,Medium,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,50
2023-05-18 13:41:38.739835,36.3,Wifi,Wifi expense on 2023-05-18,HR,Low,Low,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,50
2024-01-12 13:41:38.739835,176.64,Utilities,Utilities expense on 2024-01-12,IT,High,Medium,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,False,200
2023-07-16 13:41:38.739835,226.85,Utilities,Utilities expense on 2023-07-16,Finance,Low,Medium,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,False,200
2024-01-01 13:41:38.739835,349.38,Software,Software expense on 2024-01-01,IT,High,Low,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,200
2024-03-23 13:41:38.739835,23.54,Miscellaneous,Miscellaneous expense on 2024-03-23,IT,High,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,False,200
2023-06-22 13:41:38.739835,238.76,Maintenance,Maintenance expense on 2023-06-22,Finance,Medium,High,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,500
2024-03-26 13:41:38.739835,399.22,Maintenance,Maintenance expense on 2024-03-26,Finance,High,High,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,500
2023-11-29 13:41:38.739835,335.72,Wifi,Wifi expense on 2023-11-29,Finance,Low,Medium,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,50
2024-02-15 13:41:38.739835,200.25,Miscellaneous,Miscellaneous expense on 2024-02-15,IT,Low,High,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,False,200
2024-04-22 13:41:38.739835,270.86,Utilities,Utilities expense on 2024-04-22,Finance,Low,High,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,False,200
2023-06-15 13:41:38.739835,40.02,Meals,Meals expense on 2023-06-15,IT,High,High,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,50
2023-12-29 13:41:38.739835,65.52,Wifi,Wifi expense on 2023-12-29,Finance,High,Medium,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,50
2024-02-28 13:41:38.739835,356.58,Training,Training expense on 2024-02-28,Finance,High,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,300
2023-06-24 13:41:38.739835,174.85,Training,Training expense on 2023-06-24,Finance,Medium,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,300
2024-01-08 13:41:38.739835,375.53,Equipment,Equipment expense on 2024-01-08,IT,High,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,1000
2023-10-03 13:41:38.739835,373.81,Maintenance,Maintenance expense on 2023-10-03,HR,Medium,Low,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,500
2024-01-28 13:41:38.739835,400.48,Office Supplies,Office Supplies expense on 2024-01-28,Finance,High,Low,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,False,100
2023-10-04 13:41:38.739835,239.81,Travel,Travel expense on 2023-10-04,Operations,Medium,Low,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,500
2023-10-07 13:41:38.739835,201.54,Wifi,Wifi expense on 2023-10-07,HR,Low,Medium,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,50
2023-10-13 13:41:38.739835,17.89,Miscellaneous,Miscellaneous expense on 2023-10-13,IT,Low,Medium,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,False,200
2023-07-15 13:41:38.739835,414.48,Travel,Travel expense on 2023-07-15,Finance,Medium,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,500
2023-08-23 13:41:38.739835,490.38,Marketing,Marketing expense on 2023-08-23,Operations,Low,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,1000
2023-10-02 13:41:38.739835,216.34,Training,Training expense on 2023-10-02,Operations,Low,High,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,300
2024-02-21 13:41:38.739835,97.0,Utilities,Utilities expense on 2024-02-21,Operations,High,Medium,True,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,False,200
2023-06-11 13:41:38.739835,435.9,Marketing,Marketing expense on 2023-06-11,HR,High,High,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,1000
2024-04-20 13:41:38.739835,109.17,Equipment,Equipment expense on 2024-04-20,Finance,High,High,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,1000
2024-04-29 13:41:38.739835,188.08,Maintenance,Maintenance expense on 2024-04-29,HR,Medium,Low,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,500
2023-09-13 13:41:38.739835,31.32,Utilities,Utilities expense on 2023-09-13,IT,Low,Low,True,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,False,200
2023-09-25 13:41:38.739835,283.75,Utilities,Utilities expense on 2023-09-25,HR,Low,High,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,False,200
2023-10-21 13:41:38.739835,181.0,Equipment,Equipment expense on 2023-10-21,IT,Low,High,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,1000
2023-07-20 13:41:38.739835,406.73,Training,Training expense on 2023-07-20,IT,Medium,High,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,300
2024-01-25 13:41:38.739835,381.56,Software,Software expense on 2024-01-25,Finance,High,High,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,200
2023-07-31 13:41:38.739835,266.43,Marketing,Marketing expense on 2023-07-31,Operations,Low,Medium,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,1000
2023-05-13 13:41:38.739835,37.63,Wifi,Wifi expense on 2023-05-13,Operations,Medium,Medium,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,50
2023-10-17 13:41:38.739835,202.34,Maintenance,Maintenance expense on 2023-10-17,Operations,Low,High,True,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,500
2023-06-04 13:41:38.739835,250.62,Maintenance,Maintenance expense on 2023-06-04,Operations,High,High,True,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,500
2023-07-29 13:41:38.739835,116.63,Maintenance,Maintenance expense on 2023-07-29,Operations,Low,High,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,500
2024-05-06 13:41:38.739835,223.87,Meals,Meals expense on 2024-05-06,Operations,Medium,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,50
2024-03-09 13:41:38.739835,26.31,Meals,Meals expense on 2024-03-09,IT,Medium,High,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,50
2024-01-13 13:41:38.739835,410.38,Maintenance,Maintenance expense on 2024-01-13,IT,Low,Low,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,500
2024-01-09 13:41:38.739835,207.29,Office Supplies,Office Supplies expense on 2024-01-09,HR,High,Low,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,False,100
2023-12-16 13:41:38.740862,100.1,Training,Training expense on 2023-12-16,IT,Medium,Low,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,300
2023-09-21 13:41:38.740862,300.23,Equipment,Equipment expense on 2023-09-21,IT,Low,High,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,1000
2023-11-16 13:41:38.740862,480.44,Wifi,Wifi expense on 2023-11-16,IT,Low,Medium,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,50
2024-04-22 13:41:38.740862,274.19,Equipment,Equipment expense on 2024-04-22,IT,Low,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,1000
2023-12-30 13:41:38.740862,315.23,Marketing,Marketing expense on 2023-12-30,IT,Low,Medium,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,1000
2023-10-17 13:41:38.740862,180.02,Travel,Travel expense on 2023-10-17,HR,Medium,High,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,500
2023-08-23 13:41:38.740862,288.74,Meals,Meals expense on 2023-08-23,Finance,Low,High,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,50
2024-02-16 13:41:38.740862,222.57,Wifi,Wifi expense on 2024-02-16,HR,High,Low,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,50
2024-01-05 13:41:38.740862,482.42,Software,Software expense on 2024-01-05,Finance,Low,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,200
2023-08-26 13:41:38.740862,369.31,Office Supplies,Office Supplies expense on 2023-08-26,HR,Medium,Medium,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,False,100
2023-12-19 13:41:38.740862,302.52,Training,Training expense on 2023-12-19,HR,High,Medium,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,300
2024-02-09 13:41:38.740862,53.69,Software,Software expense on 2024-02-09,Operations,Medium,Medium,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,200
2023-06-09 13:41:38.740862,391.91,Meals,Meals expense on 2023-06-09,Operations,High,High,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,50
2023-06-14 13:41:38.740862,255.72,Equipment,Equipment expense on 2023-06-14,Finance,Medium,High,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,1000
2023-10-30 13:41:38.740862,472.38,Marketing,Marketing expense on 2023-10-30,HR,Low,High,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,1000
2023-09-09 13:41:38.740862,142.86,Office Supplies,Office Supplies expense on 2023-09-09,Finance,Low,Medium,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,False,100
2023-10-05 13:41:38.740862,139.26,Office Supplies,Office Supplies expense on 2023-10-05,IT,High,Medium,True,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,False,100
2023-10-08 13:41:38.740862,396.95,Office Supplies,Office Supplies expense on 2023-10-08,Finance,High,Low,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,False,100
2023-06-25 13:41:38.740862,147.37,Equipment,Equipment expense on 2023-06-25,Operations,High,High,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,1000
2024-01-03 13:41:38.740862,54.0,Equipment,Equipment expense on 2024-01-03,HR,High,High,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,1000
2023-10-11 13:41:38.740862,489.34,Miscellaneous,Miscellaneous expense on 2023-10-11,Finance,Low,High,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,False,200
2023-12-25 13:41:38.740862,248.72,Maintenance,Maintenance expense on 2023-12-25,IT,High,High,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,500
2023-05-11 13:41:38.740862,307.57,Software,Software expense on 2023-05-11,Operations,Medium,Low,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,200
2024-01-18 13:41:38.740862,209.09,Office Supplies,Office Supplies expense on 2024-01-18,IT,High,Low,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,False,100
